City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link
"Paradise, CA",1058591618037628928,"Feeling SO Grateful #formom #theperfectgift #coloring #coloringbook #roadlesstraveled #roadnottaken @Paradise, California https://www.instagram.com/liveg2g/p/BptNlXlHiaT/?utm_source=ig_twitter_share&amp;igshid=7jdxcor8sojl",2018-11-03 05:28:04+00:00,#formom #theperfectgift #coloring #coloringbook #roadlesstraveled #roadnottaken,liveg2g,,0,0,https://twitter.com/liveg2g/status/1058591618037628928
"Paradise, CA",1058580731134386176,"Reunited with the bestie~ @Chico, California https://www.instagram.com/p/BptIo4Fnbks03l4GHOfEyEvEi289oqD17SLdJs0/?utm_source=ig_twitter_share&amp;igshid=1ojfjx5bjjtpf",2018-11-03 04:44:48+00:00,,chezaabear,,0,0,https://twitter.com/chezaabear/status/1058580731134386176
"Paradise, CA",1058570037571796992,"Choosing your first guitar buys many big dreams... Carry on, son. @Guitar Center https://www.instagram.com/p/BptDpx1nsz8/?utm_source=ig_twitter_share&amp;igshid=1psfdr1asfxzc",2018-11-03 04:02:18+00:00,,dianasiler,,0,0,https://twitter.com/dianasiler/status/1058570037571796992
"Paradise, CA",1058530461595693056,"While my #writingday is not even close to being done, I'm reminded of my early years (been doing #NaNoWriMo for 16 years now) and how tempting it was to go off and research an aspect,… https://www.instagram.com/p/Bpsxl7mFdD8/?utm_source=ig_twitter_share&amp;igshid=146y9wx2k4v2h",2018-11-03 01:25:03+00:00,#writingday #NaNoWriMo,kathieblog,,0,0,https://twitter.com/kathieblog/status/1058530461595693056
"Paradise, CA",1058509930012008448,Chico CA Fri Nov 2nd PM Forecast: TONIGHT Mostly Clear Lo 57 SATURDAY Mostly Sunny Hi 83,2018-11-03 00:03:28+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1058509930012008448
"Paradise, CA",1058508910619975680,"Just saying... 場所: Chico, California https://www.instagram.com/p/Bpsn-w5H--o/?utm_source=ig_twitter_share&amp;igshid=1thtn0yhgezrl",2018-11-02 23:59:25+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1058508910619975680
"Paradise, CA",1058508660983291904,Pure joy! Congratulations jessiejean13 from all of us at @AE_Bridal • • • • • #bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe… https://www.instagram.com/aebridal/p/BpsnrOXl8BU/?utm_source=ig_twitter_share&amp;igshid=1ielgpvsa7lzt,2018-11-02 23:58:25+00:00,#bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe,AE_Bridal,@AE_Bridal,0,0,https://twitter.com/AE_Bridal/status/1058508660983291904
"Paradise, CA",1058502355623337984,click link in bio for easy menu . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel #photographer… https://www.instagram.com/p/Bpsk5otlQB2/?utm_source=ig_twitter_share&amp;igshid=61r5bl7gjb1y,2018-11-02 23:33:22+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel #photographer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058502355623337984
"Paradise, CA",1058492025606070272,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… https://www.instagram.com/p/BpsgSSPlKaV/?utm_source=ig_twitter_share&amp;igshid=19znwm88vox0a,2018-11-02 22:52:19+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058492025606070272
"Paradise, CA",1058491789064065024,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… https://www.instagram.com/p/BpsgMMFlFGv/?utm_source=ig_twitter_share&amp;igshid=abj5wvqjmyv6,2018-11-02 22:51:22+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058491789064065024
"Paradise, CA",1058491348062494720,Gwennie says have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom… https://www.instagram.com/p/Bpsf-0llNSL/?utm_source=ig_twitter_share&amp;igshid=1ofkx85nz0rl6,2018-11-02 22:49:37+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058491348062494720
"Paradise, CA",1058479059917623296,"This is very late, but Chicoween was pretty great this year, love all my spooky friends @Chico, California https://www.instagram.com/p/BpsaZqdH3KF/?utm_source=ig_twitter_share&amp;igshid=tx9salrcu1e4",2018-11-02 22:00:48+00:00,,coramichele3,,0,0,https://twitter.com/coramichele3/status/1058479059917623296
"Paradise, CA",1058463453407526912,Tonight catch me at @Deejay_Eclectic dropping all of todays bangers and yesterdays favorites! Music starts at 9pm #chicoca #chicostate #TheBeachNightclub #downtownchico @The Beach in Chico https://www.instagram.com/p/BpsR-TonPwZ/?utm_source=ig_twitter_share&amp;igshid=1lm2lrxwuvkxv,2018-11-02 20:58:47+00:00,#chicoca #chicostate #TheBeachNightclub #downtownchico,Deejay_Eclectic,@Deejay_Eclectic,0,0,https://twitter.com/Deejay_Eclectic/status/1058463453407526912
"Paradise, CA",1058452721135771648,+at one point in our 12.8 mile bike ride we found this cool little place under a flood bridge. I’m coming back here for more photos (there is some cool graffiti that is honestly super… https://www.instagram.com/p/BpsObEkncMs/?utm_source=ig_twitter_share&amp;igshid=10zwsryn47oq2,2018-11-02 20:16:08+00:00,,Phebae18,,0,0,https://twitter.com/Phebae18/status/1058452721135771648
"Paradise, CA",1058432578955497473,Can't wait for you to join us to share a meal together...potluck in the Fireside Room at Neighborhood Church Chico on this Sunday Nov 4th at 530p followed by worship. Bring a dish to… https://www.instagram.com/p/BpsFQxAHICg/?utm_source=ig_twitter_share&amp;igshid=lpkhd337wyot,2018-11-02 18:56:06+00:00,,teamwilkins,,1,0,https://twitter.com/teamwilkins/status/1058432578955497473
"Paradise, CA",1058432414001709056,Happy Friday hope your weekend is beeutiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… https://www.instagram.com/p/BpsFFW9Fqjn/?utm_source=ig_twitter_share&amp;igshid=dvnakydahf52,2018-11-02 18:55:26+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058432414001709056
"Paradise, CA",1058432050447843328,Happy Friday hope your weekend is beautiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… https://www.instagram.com/p/BpsFBS8FWJY/?utm_source=ig_twitter_share&amp;igshid=14s55hizh8pss,2018-11-02 18:54:00+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058432050447843328
"Paradise, CA",1058431910865584128,Happy Friday hope your weekend is beeutiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… https://www.instagram.com/p/BpsE9E6FTDI/?utm_source=ig_twitter_share&amp;igshid=tklxn71fqz67,2018-11-02 18:53:26+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058431910865584128
"Paradise, CA",1058425750687145984,"Oops, caught Dustin prepping for the filming. Those #riccar vacuums sure are looking good. #americanmade #cleaning #chico #gettingreadyforchristmas #honeyrunquilters @Cathy's Sew &amp; Vac… https://www.instagram.com/p/BpsCJs-nr4f/?utm_source=ig_twitter_share&amp;igshid=19o26d5rkxuw6",2018-11-02 18:28:58+00:00,#riccar #americanmade #cleaning #chico #gettingreadyforchristmas #honeyrunquilters,cathyssewvac,,0,0,https://twitter.com/cathyssewvac/status/1058425750687145984
"Paradise, CA",1058421452335169536,The #babylock Solaris gets its turn in the #limelight. This built in design is perfect for #christmas. #cathyssewvac #homedecor #presents #chico #channel12news #sewingproject @Honey Run… https://www.instagram.com/p/BpsANJ0HHN_/?utm_source=ig_twitter_share&amp;igshid=17uedk7fzlt5l,2018-11-02 18:11:53+00:00,#babylock #limelight #christmas #cathyssewvac #homedecor #presents #chico #channel12news #sewingproject,cathyssewvac,,0,0,https://twitter.com/cathyssewvac/status/1058421452335169536
"Paradise, CA",1058414669960867841,"Chico friends, follow this blog from byovoice a breath of fresh air and critical thinking coming from Chico State. ・・・ Why do humans still choose to eat meat despite the obvious… https://www.instagram.com/p/Bpr9F0qn-RA/?utm_source=ig_twitter_share&amp;igshid=1nwlexwzvq0zy",2018-11-02 17:44:56+00:00,,chicovegan,,0,0,https://twitter.com/chicovegan/status/1058414669960867841
"Paradise, CA",1058390816044003328,November Plantings Inside & Outside: *May vary depending on your zone. We have a perfect Herb Windowsill Garden Kit that will help you get you started on your herb kitchen garden. Check it out here: http://ow.ly/KD5I30msGez,2018-11-02 16:10:09+00:00,,SustainableSeed,,0,0,https://twitter.com/SustainableSeed/status/1058390816044003328
"Paradise, CA",1058389801244786688,"“The Lord is with you mighty warrior!” Is what God spoke to Gideon as he was hiding in fear of his enemies. He must have through, “ummm me?” • Without missing a beat he returned the… https://www.instagram.com/p/Bprxz5BB3h6/?utm_source=ig_twitter_share&amp;igshid=34e02eybm0sa",2018-11-02 16:06:07+00:00,,AshleyMJackson,,0,0,https://twitter.com/AshleyMJackson/status/1058389801244786688
"Paradise, CA",1058235034102980608,"Happy Halloween @Chico, California https://www.instagram.com/p/Bpqrb2uAtC3/?utm_source=ig_twitter_share&amp;igshid=35jzf05gs2d7",2018-11-02 05:51:07+00:00,,MirandaParkyn,,0,0,https://twitter.com/MirandaParkyn/status/1058235034102980608
"Paradise, CA",1058227011980681217,"low quality l8 nite pic of an above average curb hang w my sp00ky bois n gürls @Chico, California https://www.instagram.com/p/BpqnyVRF4jkhlBtFwhih_Eaay5y14iPDTG8Xjc0/?utm_source=ig_twitter_share&amp;igshid=1d9atpxtx0kbt",2018-11-02 05:19:15+00:00,,nocakeyky,,0,0,https://twitter.com/nocakeyky/status/1058227011980681217
"Paradise, CA",1058223601910931457,Thank you for all of those who showed up and had a spooky time with us for Halloween! More from this show coming soon... @The Big Room At Sierra Nevada Brewing Company https://www.instagram.com/p/BpqmOzrHlDP/?utm_source=ig_twitter_share&amp;igshid=9lvejjo5z8gi,2018-11-02 05:05:42+00:00,,Decades,,0,0,https://twitter.com/Decades/status/1058223601910931457
"Paradise, CA",1058206862368296960,Cougars advance to section finals with 3-0 sweep of Burney HS. sarbear34_ and quincey_carter5 with 13 kills each to lead the way. Finals are at Red Bluff HS on Saturday night at 7pm. You… https://www.instagram.com/p/BpqenmdglmY/?utm_source=ig_twitter_share&amp;igshid=159lyfgttd2hr,2018-11-02 03:59:11+00:00,,paacougars,,1,0,https://twitter.com/paacougars/status/1058206862368296960
"Paradise, CA",1058205132276555776,Flowers are a symbol of God's love for me. Call it a love kiss if you will. Well then His love for me must be big and beautiful just ike this flower. #dahlias are so pretty. What… https://www.instagram.com/p/Bpqd1eLnT8_/?utm_source=ig_twitter_share&amp;igshid=yj8cyo53x46m,2018-11-02 03:52:18+00:00,#dahlias,itry2frog1st,,0,0,https://twitter.com/itry2frog1st/status/1058205132276555776
"Paradise, CA",1058192263623393281,"#rippeep @Chico, California https://www.instagram.com/p/BpqX5utlrX9kcQ52U3hFHikPrnPCET6AB1V_-00/?utm_source=ig_twitter_share&amp;igshid=rgtss69b5vec",2018-11-02 03:01:10+00:00,#rippeep,BT6_ERA,,0,0,https://twitter.com/BT6_ERA/status/1058192263623393281
"Paradise, CA",1058189521240633345,"Learn something new each day! 場所: Chico, California https://www.instagram.com/p/BpqWvPPHvIo/?utm_source=ig_twitter_share&amp;igshid=1rzck2zgo1bmb",2018-11-02 02:50:16+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1058189521240633345
"Paradise, CA",1058178947425419264,"Watching the volleyball playoff game on my tablet. Couldn’t get to Paradise to watch Burney play against Paradise Adventist. @Paradise, California https://www.instagram.com/p/BpqR7MIgu5JeXm-23Sm1dy-vxKMgNIEBwHJbaE0/?utm_source=ig_twitter_share&amp;igshid=1bitam7s4zqux",2018-11-02 02:08:15+00:00,,bobjehn,,0,0,https://twitter.com/bobjehn/status/1058178947425419264
"Paradise, CA",1058151026191147011,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer… https://www.instagram.com/p/BpqFF3EFOp2/?utm_source=ig_twitter_share&amp;igshid=1ero7op4rbegv,2018-11-02 00:17:18+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058151026191147011
"Paradise, CA",1058150999523766272,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer… https://www.instagram.com/p/BpqFN9ZFWdn/?utm_source=ig_twitter_share&amp;igshid=1m4jz2ani5y0y,2018-11-02 00:17:12+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058150999523766272
"Paradise, CA",1058150993278521345,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer… https://www.instagram.com/p/BpqFKEGFai5/?utm_source=ig_twitter_share&amp;igshid=1xbmqv35rrfz8,2018-11-02 00:17:10+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058150993278521345
"Paradise, CA",1058150837661417472, Today's featured Wedding is this gorgeous bride who is wearing 'Marigold' from our wilderlybride | photo: kvtelynmvriephotogrvphy . . . #allurebridals #allure #bridal #bridals… https://www.instagram.com/aebridal/p/BpqFJLtFP4C/?utm_source=ig_twitter_share&amp;igshid=1wz122f9m66w4,2018-11-02 00:16:33+00:00,#allurebridals #allure #bridal #bridals,AE_Bridal,,0,0,https://twitter.com/AE_Bridal/status/1058150837661417472
"Paradise, CA",1058150027003092992,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer… https://www.instagram.com/p/BpqExdjFXXN/?utm_source=ig_twitter_share&amp;igshid=1armruxoooey1,2018-11-02 00:13:20+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058150027003092992
"Paradise, CA",1058149890595926016,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer… https://www.instagram.com/p/BpqEtn5FHDI/?utm_source=ig_twitter_share&amp;igshid=1p6s83hhauqcu,2018-11-02 00:12:48+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058149890595926016
"Paradise, CA",1058149686643572736,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer #adventure… https://www.instagram.com/p/BpqEn1sFuMi/?utm_source=ig_twitter_share&amp;igshid=chljmn3v8mmk,2018-11-02 00:11:59+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer #adventure,heywoodphotog,,1,0,https://twitter.com/heywoodphotog/status/1058149686643572736
"Paradise, CA",1058149332640239623,Chico CA Thu Nov 1st PM Forecast: TONIGHT Clear Lo 55 FRIDAY Sunny Hi 80,2018-11-02 00:10:35+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1058149332640239623
"Paradise, CA",1058144328785244160,first day of November...VOTE -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer #adventure #beautiful #style… https://www.instagram.com/p/BpqB-cwFEzz/?utm_source=ig_twitter_share&amp;igshid=12u5ilarn8gqg,2018-11-01 23:50:42+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer #adventure #beautiful #style,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058144328785244160
"Paradise, CA",1058144047758499846,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer #adventure… https://www.instagram.com/p/BpqCDiLFGWy/?utm_source=ig_twitter_share&amp;igshid=qoo6vcdqtarg,2018-11-01 23:49:35+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer #adventure,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058144047758499846
"Paradise, CA",1058143445821337601,first day of November...you ready for winter? -link in bio . . . . . #california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer… https://www.instagram.com/p/BpqBx1plIvd/?utm_source=ig_twitter_share&amp;igshid=10hb4wc2r4v89,2018-11-01 23:47:11+00:00,#california #vacation #naturephotography #photographer #instalike #nature #love #wanderlust #sky #summer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058143445821337601
"Paradise, CA",1058143284055494656,"It’s hard to believe that today is this cutie pie’s first birthday! One year ago today he stole our hearts and we’re never taking them back. We love you, Charlie! Gigi and Grandpa… https://www.instagram.com/p/BpqBnRdHkqb/?utm_source=ig_twitter_share&amp;igshid=ofw91x00nz7z",2018-11-01 23:46:32+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1058143284055494656
"Paradise, CA",1058123238977474560,"Like to laugh and have a good time? Sounds like you should come see my latest show, ""High Noon on Wall Street."" @Theatre On The Ridge https://www.instagram.com/p/Bpp4mIHHoxK/?utm_source=ig_twitter_share&amp;igshid=os2dr20gfi1q",2018-11-01 22:26:53+00:00,,AshiahD,,0,0,https://twitter.com/AshiahD/status/1058123238977474560
"Paradise, CA",1058118358002917377,"Huey D. NUPETON #holloween2018 @Chico, California https://www.instagram.com/p/Bpp2XwUnDG1/?utm_source=ig_twitter_share&amp;igshid=q72grjwr0tgl",2018-11-01 22:07:30+00:00,#holloween2018,EDDY_HASKLE,,0,0,https://twitter.com/EDDY_HASKLE/status/1058118358002917377
"Paradise, CA",1058114631347036160,"Meet Wendy Porter, new #buttecollege navigator. She has big plans to train our youth for jobs in cyber security. #growtech #chicostart #cyberpatriot #growmanufacturing @California State… https://www.instagram.com/p/Bpp0bNZnEZv/?utm_source=ig_twitter_share&amp;igshid=1ls9v00ah2ilw",2018-11-01 21:52:41+00:00,#buttecollege #growtech #chicostart #cyberpatriot #growmanufacturing,ButtePresident,,2,0,https://twitter.com/ButtePresident/status/1058114631347036160
"Paradise, CA",1058107039371747328, REPOST! @paulcomponent: If you ride tubeless tires you GOTTA have a @dynaplug on you at all times. They’ve saved our asses deeeep in the woods where walking home is not an option. And… https://www.instagram.com/p/BppxHDpheK2/?utm_source=ig_twitter_share&amp;igshid=3pkeytc43h6n,2018-11-01 21:22:31+00:00,,dynaplug,@PaulComponent @dynaplug,0,0,https://twitter.com/dynaplug/status/1058107039371747328
"Paradise, CA",1058094175328133120,"Yabba dabba doo @Chico, California https://www.instagram.com/p/BpprYLkHUXh/?utm_source=ig_twitter_share&amp;igshid=1j0pgbc193wfd",2018-11-01 20:31:24+00:00,,sammiiiedevette,,0,0,https://twitter.com/sammiiiedevette/status/1058094175328133120
"Paradise, CA",1058055298294992896,Thanks to all who came out to the silent disco! See you all on the next one! #greenchannel #chicoca #chicostate #silentdisco @Panama Bar Cafe https://www.instagram.com/p/BppZJtOHCfR/?utm_source=ig_twitter_share&amp;igshid=153kfeolmm2lq,2018-11-01 17:56:55+00:00,#greenchannel #chicoca #chicostate #silentdisco,Deejay_Eclectic,,0,0,https://twitter.com/Deejay_Eclectic/status/1058055298294992896
"Paradise, CA",1058039318172913664,"I’ve trained for a marathon a couple times and although you run 26.2 miles race day, you generally never train past 20. • To be ready for that day you show up over and over and over… https://www.instagram.com/p/BppSbdjBD1d/?utm_source=ig_twitter_share&amp;igshid=109yiga3srjkb",2018-11-01 16:53:25+00:00,,AshleyMJackson,,0,0,https://twitter.com/AshleyMJackson/status/1058039318172913664
"Paradise, CA",1058013433055055879,Chico CA Thu Nov 1st AM Forecast: TODAY Mostly Sunny Hi 83 TONIGHT Clear Lo 55,2018-11-01 15:10:34+00:00,,_ChicoCA,,1,0,https://twitter.com/_ChicoCA/status/1058013433055055879
"Paradise, CA",1058006378416144385, AVAILABLE FOR APPOINTMENTS @chicobraidqueen #chicobraidqueen #chicodreadstylist #chicommabraider #chicofeedins #chicosports #chicobraids. #530braids #530hair #530weaves… https://www.instagram.com/p/BppDbU5ntK_/?utm_source=ig_twitter_share&amp;igshid=1ozox2c7zovt0,2018-11-01 14:42:32+00:00,#chicobraidqueen #chicodreadstylist #chicommabraider #chicofeedins #chicosports #chicobraids #530braids #530hair #530weaves,chicobraidqueen,@chicobraidqueen,0,0,https://twitter.com/chicobraidqueen/status/1058006378416144385
"Paradise, CA",1058002697532661762,One of the many benefits of getting to the gym early. #sunrise #inmotionfitness #earlyriser #mornings #naturalbeauty #sky #gift #workoutearly #benefits #wonpeaceinstitute… https://www.instagram.com/trudikrupocki/p/BppBxpugcTn/?utm_source=ig_twitter_share&amp;igshid=5vkj1kj1yq81,2018-11-01 14:27:54+00:00,#sunrise #inmotionfitness #earlyriser #mornings #naturalbeauty #sky #gift #workoutearly #benefits #wonpeaceinstitute,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1058002697532661762
"Paradise, CA",1057997521442750464,Happy World Vegan Day! Thank you all for being so awesome! Treat yourself to some vegan goodies today! #chicovegan #friendsnotfood #someonenotsomething #choosekindness #worldveganday… https://www.instagram.com/p/Bpo_bC3ntXw/?utm_source=ig_twitter_share&amp;igshid=n5xyexxwywr8,2018-11-01 14:07:20+00:00,#chicovegan #friendsnotfood #someonenotsomething #choosekindness #worldveganday,chicovegan,,0,0,https://twitter.com/chicovegan/status/1057997521442750464
"Paradise, CA",1057994202603274240,"Marinated #porkfilet w/#ricenoodles #castironcooking #onepanmeal #quickandeasymeals #eatgoodfood @Paradise, California https://www.instagram.com/liveg2g/p/Bpo96MJHeZq/?utm_source=ig_twitter_share&amp;igshid=1qx47vybql3nq",2018-11-01 13:54:09+00:00,#porkfilet #ricenoodles #castironcooking #onepanmeal #quickandeasymeals #eatgoodfood,liveg2g,,0,0,https://twitter.com/liveg2g/status/1057994202603274240
"Paradise, CA",1057992480916815873,"At this time next month we will be in our new home, our new city, starting our new life. Do we currently have any idea where any of that will be? Nope. • We know the general area but that… https://www.instagram.com/p/Bpo9HjABH2A/?utm_source=ig_twitter_share&amp;igshid=vr4ge65ymban",2018-11-01 13:47:18+00:00,,AshleyMJackson,,0,0,https://twitter.com/AshleyMJackson/status/1057992480916815873
"Paradise, CA",1057991012264620032,Your Thursday reminder. You are the secret ingredient for happiness. #happiness #life #success #change #power #love #health #gains #decisions #allyou #reminder #oneperson… https://www.instagram.com/trudikrupocki/p/Bpo8dTvg6l8/?utm_source=ig_twitter_share&amp;igshid=s2qhge50d9n3,2018-11-01 13:41:28+00:00,#happiness #life #success #change #power #love #health #gains #decisions #allyou #reminder #oneperson,gratefulcake,,0,0,https://twitter.com/gratefulcake/status/1057991012264620032
"Paradise, CA",1057988686225256449,#yep #ilivehereyoudont #dogsrule #rescuedog @Wags and Whiskers Pet Rescue https://www.instagram.com/p/Bpo7Zuinghd/?utm_source=ig_twitter_share&amp;igshid=k1evw3xiufpp,2018-11-01 13:32:13+00:00,#yep #ilivehereyoudont #dogsrule #rescuedog,girlvsgrape,,0,0,https://twitter.com/girlvsgrape/status/1057988686225256449
"Paradise, CA",1057876778222530560,"Thank you to everyone who made this happen, we truly made this one a Magical one and I loved every moment of it. At least 200 trick-or-treaters and thousands of smiles and laughs.… https://www.instagram.com/p/BpoIhJrHxmY/?utm_source=ig_twitter_share&amp;igshid=1bu12zg6s3bk4",2018-11-01 06:07:32+00:00,,ChancellorSassy,,0,0,https://twitter.com/ChancellorSassy/status/1057876778222530560
"Paradise, CA",1057867839749738496,"Finally felt better...in time to pick the kids up from school. Tried to stay home with Jess got me setup with makeup so we hit the #TreatStreet 場所: Helltown, California https://www.instagram.com/p/BpoEc3PHc-4/?utm_source=ig_twitter_share&amp;igshid=zn8gu3qxfi51",2018-11-01 05:32:01+00:00,#TreatStreet,Highwired,,0,0,https://twitter.com/Highwired/status/1057867839749738496
"Paradise, CA",1057865254846251008,"Just posted a video @Chico, California https://www.instagram.com/p/BpoDRGfHVqr/?utm_source=ig_twitter_share&amp;igshid=81yp2cojh3xs",2018-11-01 05:21:45+00:00,,jimbo3,,0,0,https://twitter.com/jimbo3/status/1057865254846251008
"Paradise, CA",1057846834264244224,"Happy Halloween @Chico, California https://www.instagram.com/p/Bpn644rHZtt/?utm_source=ig_twitter_share&amp;igshid=1aqri07ozyi3k",2018-11-01 04:08:33+00:00,,jimbo3,,0,0,https://twitter.com/jimbo3/status/1057846834264244224
"Paradise, CA",1057838869889122304,"Part Two : Ringmaster & Lion. Who is wrangling who? #Halloween #DogsOfHalloween #Lion #Ringmaster #Circus @Chico, California https://www.instagram.com/p/Bpn25jNBtB2/?utm_source=ig_twitter_share&amp;igshid=s72rkm942vi9",2018-11-01 03:36:54+00:00,#Halloween #DogsOfHalloween #Lion #Ringmaster #Circus,myohmeggy,,0,0,https://twitter.com/myohmeggy/status/1057838869889122304
"Paradise, CA",1057820683726655488,Happy Halloween! #halloween #chambermusic @Wine Time https://www.instagram.com/p/BpnuzzpA9V-/?utm_source=ig_twitter_share&amp;igshid=1p58un15jgjsz,2018-11-01 02:24:39+00:00,#halloween #chambermusic,NStateSymphony,,0,0,https://twitter.com/NStateSymphony/status/1057820683726655488
"Paradise, CA",1057813484405248000,this is a pic of a happy blind Australian cattledog...Happy Halloween -link in bio . . . . . #flyinghorsedesigncom #instagood #nature #love #photooftheday #photography #photo #travel… https://www.instagram.com/p/Bpnrh8hFnqn/?utm_source=ig_twitter_share&amp;igshid=1vy5jkq9m0a4k,2018-11-01 01:56:02+00:00,#flyinghorsedesigncom #instagood #nature #love #photooftheday #photography #photo #travel,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1057813484405248000
"Paradise, CA",1057811301383241729,"Happy Halloween everyone! From the archives: Coverage of Thrill the world in Chico, CA #ashtonboni #sanfranciscophotographer #dalycityphotographer #thrilltheworld #zombiemakeup… https://www.instagram.com/p/BpnqvdkgMqF/?utm_source=ig_twitter_share&amp;igshid=1owhrkfw7v9s6",2018-11-01 01:47:22+00:00,#ashtonboni #sanfranciscophotographer #dalycityphotographer #thrilltheworld #zombiemakeup,ashtonboni,,0,0,https://twitter.com/ashtonboni/status/1057811301383241729
"Paradise, CA",1057808877050224640,"Happy Halloween @Chico, California https://www.instagram.com/p/BpnporagTG4/?utm_source=ig_twitter_share&amp;igshid=1wwtldzyxxsmw",2018-11-01 01:37:44+00:00,,isaias_calixto,,0,0,https://twitter.com/isaias_calixto/status/1057808877050224640
